"rsquare","key","gh1x","pf02x","pf04x","rp2x","rp3x","re2x","re3x","bp2x","mh3x","vt2x","mh4x","sf2x","cons"
0.84463596343994,3466,0,0,0.15449833869934,0,0,-0.05274826288223,-0.02214513719081,0.20202541351318,0,0.0757120847702,0,0.03060489892959,14.8582458496093
0.84175157546997,3467,0,0,0.15696990489959,0,0,-0.04588559269905,-0.01825548708438,0.20933640003204,0,0.08287334442138,0,0,15.294189453125
0.83921670913696,3468,0,0,0.16907262802124,0,0,-0.02740959823131,-0.01401966810226,0.2224416732788,0,0,-0.06901365518569,0.06603544950485,16.5623474121093
0.82650423049926,3469,0,0,0.17762219905853,0,0,-0.01712976396083,-0.00770392641425,0.24064469337463,0,0,-0.04674842953681,0,16.8085784912109
0.82806873321533,3470,0,0,0.1701967716217,0,0,-0.04452231526374,-0.02042111754417,0.22067296504974,0,0,0,0.04737049341201,14.6556930541992
0.82094240188598,3471,0,0,0.17666256427764,0,0,-0.03205102682113,-0.01380606740713,0.2354964017868,0,0,0,0,15.3351287841796
0.72235345840454,3472,0,0,0.20994818210601,0,0,-0.01642839610576,-0.00163230299949,0,-0.02715772390365,0.15001809597015,-0.06765830516815,0.10874456167221,17.9726867675781
0.69267654418945,3473,0,0,0.22721266746521,0,0,-0.00073512131348,0.0095504745841,0,-0.01424138993024,0.17660629749298,-0.03560692071914,0,18.3518981933593
0.71370649337768,3474,0,0,0.21177124977111,0,0,-0.03011129796505,-0.0067980736494,0,-0.04262173175811,0.1491459608078,0,0.09395271539688,16.4155120849609
0.69021129608154,3475,0,0,0.2269275188446,0,0,-0.00963330268859,0.00578920543193,0,-0.02392965555191,0.17408919334411,0,0,17.4460296630859
0.66873168945312,3476,0,0,0.25287961959838,0,0,-0.00584879890084,0.00072474498301,0,0.01857875287532,0,-0.06518119573593,0.14422285556793,16.5580139160156
0.61827802658081,3477,0,0,0.28840684890747,0,0,0.01891496777534,0.0170846581459,0,0.04825684428215,0,-0.01948080956935,0,16.7023773193359
0.6612958908081,3478,0,0,0.25445127487182,0,0,-0.019096955657,-0.00426708534359,0,0.00342231057584,0,0,0.12979912757873,15.0606613159179
0.61761426925659,3479,0,0,0.28778171539306,0,0,0.0138614475727,0.01495497673749,0,0.04243320226669,0,0,0,16.2156219482421
0.72082090377807,3480,0,0,0.21025848388671,0,0,-0.01936319470405,-0.00281968154013,0,0,0.14305996894836,-0.07445263862609,0.10612517595291,17.5684356689453
0.69226741790771,3481,0,0,0.22715866565704,0,0,-0.00249249674379,0.00877778977155,0,0,0.17257690429687,-0.03962102532386,0,18.1324310302734
0.70975732803344,3482,0,0,0.2125961780548,0,0,-0.0372844338417,-0.00963825732469,0,0,0.13742005825042,0,0.08712136745452,15.481948852539
0.68896532058715,3483,0,0,0.22677111625671,0,0,-0.01465704292058,0.00361137650907,0,0,0.1662403345108,0,0,16.8607788085937
0.66801118850708,3484,0,0,0.25412607192993,0,0,-0.00330681912601,0.00168698281049,0,0,0,-0.06005382537841,0.14738714694976,16.8094024658203
0.61363410949707,3485,0,0,0.2938916683197,0,0,0.02722281217575,0.0206432044506,0,0,0,-0.00298050232231,0,17.3854064941406
0.66127014160156,3486,0,0,0.25467252731323,0,0,-0.01839147508144,-0.00400038808584,0,0,0,0,0.13064539432525,15.133316040039
0.61361694335937,3487,0,0,0.29367232322692,0,0,0.02619075775146,0.02020707726478,0,0,0,0,0,17.2883911132812
0.86397075653076,3488,0,0,0.15036106109619,0,0,-0.03529334068298,0,0.2055869102478,-0.04943987727165,0.09288734197616,-0.0654639005661,0.05280676484107,17.2939758300781
0.85590028762817,3489,0,0,0.15501499176025,0,0,-0.02673715353012,0,0.21691834926605,-0.0444628894329,0.10194760560989,-0.05007910728454,0,17.6059265136718
0.85422706604003,3490,0,0,0.15177333354949,0,0,-0.05089792609214,0,0.20600187778472,-0.06474822759628,0.09177738428115,0,0.03780931234359,15.6329727172851
0.84983491897583,3491,0,0,0.15509116649627,0,0,-0.04152056574821,0,0.21462321281433,-0.05817049741745,0.09892982244491,0,0,16.1715240478515
0.84031105041503,3492,0,0,0.16930246353149,0,0,-0.03021170198917,0,0.22505724430084,-0.02484232187271,0,-0.06355249881744,0.06805002689361,16.4918212890625
0.82694101333618,3493,0,0,0.17794406414031,0,0,-0.01821106672287,0,0.24262905120849,-0.01506320387125,0,-0.04291006922721,0,16.799331665039
0.83137273788452,3494,0,0,0.17046678066253,0,0,-0.04542824625968,0,0.22525095939636,-0.03999730944633,0,0,0.05331245064735,14.8864135742187
0.82261610031127,3495,0,0,0.17743384838104,0,0,-0.03115072846412,0,0.24001049995422,-0.0276086628437,0,0,0,15.5845794677734
0.85794782638549,3496,0,0,0.15186846256256,0,0,-0.04124370217323,0,0.2019520998001,0,0.08124274015426,-0.07796657085418,0.04884406924247,16.5124359130859
0.85103464126586,3497,0,0,0.15606653690338,0,0,-0.03271147608757,0,0.21285665035247,0,0.09078055620193,-0.06245571374893,0,16.876235961914
0.84340238571167,3498,0,0,0.15425384044647,0,0,-0.0633316040039,0,0.20106160640716,0,0.07527685165405,0,0.02830770611763,14.1025238037109
0.840904712677,3499,0,0,0.15661084651947,0,0,-0.05515697598457,0,0.20807301998138,0,0.08206087350845,0,0,14.6355285644531
0.83872938156127,3500,0,0,0.16884052753448,0,0,-0.03374245762825,0,0.22180497646331,0,0,-0.07038223743438,0.06490343809127,16.1265258789062
0.82635784149169,3501,0,0,0.1774126291275,0,0,-0.02073441445827,0,0.24011957645416,0,0,-0.04771775007247,0,16.5648803710937
0.82703971862792,3502,0,0,0.16988897323608,0,0,-0.05433011054992,0,0.21968626976013,0,0,0,0.04516258835792,13.9594192504882
0.82046890258789,3503,0,0,0.17624473571777,0,0,-0.03918248414993,0,0.23434519767761,0,0,0,0,14.8354187011718
0.72234773635864,3504,0,0,0.20990490913391,0,0,-0.01716159284114,0,0,-0.02723099291324,0.14999592304229,-0.06779837608337,0.10860466957092,17.9226684570312
0.6924877166748,3505,0,0,0.2275995016098,0,0,0.00371207669377,0,0,-0.01371083408594,0.17693901062011,-0.03453683853149,0,18.6499328613281
0.71360826492309,3506,0,0,0.21160578727722,0,0,-0.03330373764038,0,0,-0.04306307435035,0.14904570579528,0,0.09323799610137,16.1923675537109
